timestamp,pm1_standard,pm25_standard,pm10_standard,Temperature,Gas,Humidity,Pressure,Altitude
2026-02-20 16:50:32,4,6,6,24.7036328125,418567,33.0714826996631,1005.2922998478841,66.46495330195464
2026-02-20 16:50:33,3,5,6,24.6716015625,422486,32.88952850792014,1005.2621515111657,66.71756947852266
2026-02-20 16:50:34,4,5,6,24.64171875,421434,32.72967378706255,1005.240700251063,66.89731564398268
2026-02-20 16:50:35,4,5,6,24.613203125,425140,32.57554257706048,1005.2096828243573,67.15722491270401
2026-02-20 16:50:36,4,5,6,24.5899609375,426749,32.44908384450563,1005.17567153069,67.44222863245488
2026-02-20 16:50:37,4,6,6,24.564765625,427287,32.32796845057392,1005.1417644115163,67.72636717595816
2026-02-20 16:50:38,4,6,7,24.5315625,429456,32.20085116841061,1005.1062497578939,68.02398503221683
2026-02-20 16:50:39,4,7,7,24.5098828125,431098,32.04794319850852,1005.0782554889541,68.25858699484253
2026-02-20 16:50:40,4,7,8,24.4805859375,428912,31.89453001431578,1005.0526987166713,68.47276648565612
2026-02-20 16:50:41,4,7,9,24.4426953125,431647,31.74591058918115,1005.0245455155116,68.7087105509203
